customer_idx,risk_segment,y_true,p_churn_original,monthly_charges,tenure,is_senior_alone,has_support,internet_fiber,contract_m2m,payment_echeck,discount_id,discount_label,p_churn_after,retention_lift,cost_annual,revenue_saved,roi
1283,Low Risk,0,0.18522655963897705,20.3,11.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.032996755093336105,0.15222980454564095,73.08,74.16636077463627,0.014865363637606405
1284,High Risk,0,0.7543620467185974,81.15,31.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2431490421295166,0.5112130045890808,292.14000000000004,995.6384477376939,2.4080866972605386
1285,Low Risk,0,0.025531133636832237,84.1,72.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.025531133636832237,0.0,0.0,0.0,0.0
1286,Low Risk,0,0.01052166149020195,19.85,72.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.01052166149020195,0.0,0.0,0.0,0.0
1287,Medium Risk,0,0.4229879081249237,114.1,61.0,0,1,1,1,1,contract_1y,Jahresvertrag 1J (-10%),0.27704882621765137,0.14593908190727234,273.84000000000003,399.63958189487454,0.4593908190727231
1288,High Risk,0,0.9207143187522888,90.1,9.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4990413784980774,0.4216729402542114,324.35999999999996,911.8255660057067,1.8111529350280762
1289,Low Risk,0,0.37787073850631714,93.65,49.0,0,0,1,0,1,payment_switch,Kreditkarten-Umstieg,0.2771856486797333,0.10068508982658386,120.0,226.2998078942299,0.8858317324519158
1290,Low Risk,0,0.04852868989109993,80.55,31.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.04852868989109993,0.0,0.0,0.0,0.0
1291,Low Risk,0,0.01630481705069542,19.6,44.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.01630481705069542,0.0,0.0,0.0,0.0
1292,Medium Risk,0,0.6857367157936096,54.65,3.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1871410459280014,0.4985956698656082,196.74,653.9580805957316,2.3239711324373875
1293,High Risk,0,0.7626895904541016,45.85,2.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.22573016583919525,0.5369594246149063,165.06,590.870150846243,2.579729497432709
1294,Low Risk,0,0.032994579523801804,75.4,72.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.032994579523801804,0.0,0.0,0.0,0.0
1295,Low Risk,0,0.3776618540287018,59.85,39.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07177743315696716,0.3058844208717346,215.45999999999998,439.37238214015963,1.0392294724782312
1296,Low Risk,1,0.3195362091064453,69.5,22.0,0,0,0,0,0,support_bundle,Support-Paket (-8%),0.21695713698863983,0.10257907211780548,133.44,171.10189229249954,0.2822384014725685
1297,Medium Risk,0,0.56260746717453,94.1,43.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.14173534512519836,0.42087212204933167,338.76,950.4976004362106,1.8058141469955444
1298,Low Risk,0,0.1976260244846344,51.05,39.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.03470323234796524,0.16292279213666916,183.77999999999997,199.61300492584704,0.08615194757779446
1299,Low Risk,0,0.09736045449972153,87.2,49.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.09736045449972153,0.0,0.0,0.0,0.0
1300,High Risk,1,0.7866842746734619,54.9,1.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.25100433826446533,0.5356799364089966,197.64,705.8118842124939,2.571199576059977
1301,Low Risk,0,0.18152716755867004,90.55,66.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.18152716755867004,0.0,0.0,0.0,0.0
1302,Low Risk,0,0.235717311501503,62.05,40.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.235717311501503,0.0,0.0,0.0,0.0
1303,High Risk,1,0.8797968626022339,104.85,14.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.6548860669136047,0.22491079568862915,377.46,565.9655262708663,0.49940530459086097
1304,Medium Risk,1,0.6561990976333618,95.0,26.0,1,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.18522703647613525,0.47097206115722656,342.0,1073.8162994384766,2.1398137410481772
1305,High Risk,0,0.7223429083824158,74.85,9.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.16707263886928558,0.5552702695131302,269.46,997.487512153387,2.7018017967542014
1306,Low Risk,0,0.047255732119083405,20.0,54.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.047255732119083405,0.0,0.0,0.0,0.0
1307,Medium Risk,0,0.5883742570877075,67.8,10.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.12949900329113007,0.45887525379657745,244.07999999999998,746.6818129777907,2.0591683586438494
1308,Low Risk,1,0.39264729619026184,106.75,37.0,1,1,1,1,0,contract_1y,Jahresvertrag 1J (-10%),0.25611522793769836,0.13653206825256348,256.20000000000005,349.7951588630676,0.36532068252563454
1309,Low Risk,0,0.13131552934646606,110.0,60.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.13131552934646606,0.0,0.0,0.0,0.0
1310,Low Risk,0,0.025926535949110985,19.95,67.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.025926535949110985,0.0,0.0,0.0,0.0
1311,Low Risk,0,0.08986294269561768,20.1,10.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.08986294269561768,0.0,0.0,0.0,0.0
1312,Low Risk,0,0.016612928360700607,20.05,70.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.016612928360700607,0.0,0.0,0.0,0.0
1313,Medium Risk,0,0.6479423642158508,105.1,34.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3611544966697693,0.28678786754608154,378.35999999999996,723.393717098236,0.9119191169738771
1314,Low Risk,0,0.12523794174194336,84.1,70.0,0,1,0,0,1,none,Kein pos. ROI verfuegbar,0.12523794174194336,0.0,0.0,0.0,0.0
1315,Medium Risk,0,0.5400212407112122,104.8,36.0,0,0,1,0,0,support_bundle,Support-Paket (-8%),0.39785751700401306,0.1421637237071991,201.216,357.5701978683471,0.7770465463399884
1316,Low Risk,0,0.010887986049056053,19.3,59.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.010887986049056053,0.0,0.0,0.0,0.0
1317,Low Risk,0,0.1705683022737503,59.6,49.0,0,1,0,1,0,none,Kein pos. ROI verfuegbar,0.1705683022737503,0.0,0.0,0.0,0.0
1318,Low Risk,0,0.011931346729397774,84.2,72.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.011931346729397774,0.0,0.0,0.0,0.0
1319,Medium Risk,1,0.4424953758716583,106.95,53.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.4424953758716583,0.0,0.0,0.0,0.0
1320,Low Risk,0,0.030902188271284103,40.1,23.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.030902188271284103,0.0,0.0,0.0,0.0
1321,High Risk,1,0.8090930581092834,67.75,2.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2365569919347763,0.5725360661745071,243.89999999999998,930.9436435997486,2.816907107830048
1322,Low Risk,1,0.021540746092796326,24.5,33.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.021540746092796326,0.0,0.0,0.0,0.0
1323,Low Risk,0,0.2193271666765213,20.15,6.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.039378572255373,0.1799485944211483,72.53999999999999,87.02314026206732,0.19965729614098876
1324,Low Risk,0,0.007143320515751839,69.85,72.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.007143320515751839,0.0,0.0,0.0,0.0
1325,High Risk,0,0.7455679178237915,19.4,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.21276311576366425,0.5328048020601273,69.83999999999999,248.07391583919525,2.5520320137341823
1326,Medium Risk,0,0.6110422611236572,19.95,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.14296799898147583,0.4680742621421814,71.82,224.11395671367643,2.120495080947876
1327,Medium Risk,0,0.5911598801612854,20.05,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1331040859222412,0.4580557942390442,72.17999999999999,220.41644818782808,2.053705294926962
1328,Medium Risk,0,0.5274202823638916,29.15,1.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09419084340333939,0.4332294389605522,104.94,303.0873154968023,1.8881962597370148
1329,Medium Risk,0,0.4487917125225067,68.25,9.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.07525082677602768,0.37354088574647903,245.7,611.8599708527327,1.4902725716431937
1330,Low Risk,0,0.26700103282928467,19.95,21.0,0,0,0,1,0,contract_1y,Jahresvertrag 1J (-10%),0.1184173971414566,0.14858363568782806,47.88,71.14184476733207,0.48583635687828053
1331,Low Risk,0,0.23460771143436432,110.05,51.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.23460771143436432,0.0,0.0,0.0,0.0
1332,Medium Risk,0,0.40852245688438416,76.05,35.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.0977025106549263,0.31081994622945786,273.78,567.3085658580064,1.0721329748630524
1333,Medium Risk,1,0.4079110026359558,61.45,4.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.06889067590236664,0.3390203267335892,221.21999999999997,499.98717786669727,1.2601355115572612
1334,Low Risk,0,0.22835955023765564,19.7,6.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.04119035601615906,0.18716919422149658,70.91999999999999,88.49359502792359,0.24779462814331085
1335,Low Risk,0,0.22797895967960358,19.95,5.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.041307538747787476,0.1866714209318161,71.82,89.37827634215355,0.24447613954544087
1336,High Risk,1,0.8630406260490417,102.25,13.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.3466721773147583,0.5163684487342834,368.09999999999997,1267.1681731939316,2.4424563248952236
1337,Medium Risk,0,0.6744415163993835,48.75,4.0,1,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.21628624200820923,0.4581552743911743,175.5,536.041671037674,2.054368495941162
1338,Low Risk,0,0.0151901263743639,85.95,72.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.0151901263743639,0.0,0.0,0.0,0.0
1339,Medium Risk,0,0.48083874583244324,107.45,65.0,0,0,1,0,1,support_bundle,Support-Paket (-8%),0.23575431108474731,0.24508443474769592,206.304,632.0237403273583,2.063555434346199
1340,High Risk,1,0.8692746162414551,55.4,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3788360059261322,0.4904386103153229,199.43999999999997,652.0871762752533,2.2695907354354867
1341,Low Risk,0,0.25521013140678406,56.3,41.0,0,0,0,0,0,support_bundle,Support-Paket (-8%),0.16580155491828918,0.08940857648849487,108.09599999999999,120.80886855125426,0.11760720610618594
1342,Low Risk,0,0.028366694226861,80.1,71.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.028366694226861,0.0,0.0,0.0,0.0
1343,Low Risk,0,0.009617269970476627,20.3,72.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.009617269970476627,0.0,0.0,0.0,0.0
1344,Low Risk,0,0.03469490259885788,19.7,64.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.03469490259885788,0.0,0.0,0.0,0.0
1345,Low Risk,0,0.06258296966552734,20.05,12.0,0,0,0,0,1,none,Kein pos. ROI verfuegbar,0.06258296966552734,0.0,0.0,0.0,0.0
1346,Low Risk,0,0.03080652840435505,64.9,58.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.03080652840435505,0.0,0.0,0.0,0.0
1347,Medium Risk,0,0.5785537958145142,111.35,59.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3332695960998535,0.24528419971466064,400.8599999999999,655.4974953174591,0.635227998097738
1348,High Risk,0,0.8215487003326416,94.65,15.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.32255101203918457,0.49899768829345703,340.74,1133.523148727417,2.3266512552897134
1349,High Risk,1,0.9342631697654724,80.05,1.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.419890433549881,0.5143727362155914,288.17999999999995,988.2129008173943,2.4291515747706103
1350,Low Risk,0,0.017210640013217926,90.55,71.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.017210640013217926,0.0,0.0,0.0,0.0
1351,Low Risk,0,0.2492377758026123,80.1,59.0,0,1,0,0,1,none,Kein pos. ROI verfuegbar,0.2492377758026123,0.0,0.0,0.0,0.0
1352,Medium Risk,0,0.5041545629501343,90.45,28.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.44449013471603394,0.05966442823410034,120.0,129.51954081058503,0.07932950675487523
1353,Low Risk,0,0.23918995261192322,25.7,28.0,0,0,0,1,0,contract_1y,Jahresvertrag 1J (-10%),0.09779652208089828,0.14139343053102493,61.68000000000001,87.21146795153618,0.41393430531024916
1354,High Risk,1,0.8592913746833801,99.85,10.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3393719494342804,0.5199194252490997,359.46,1245.9349106669424,2.4661295016606646
1355,High Risk,1,0.7828226685523987,99.5,66.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.3878086507320404,0.3950140178203583,358.2,943.2934745550156,1.6334267854690552
1356,Low Risk,0,0.21077005565166473,20.9,10.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.035360414534807205,0.17540964111685753,75.24,87.98547598421573,0.16939760744571677
1357,Medium Risk,0,0.6750960350036621,69.65,16.0,1,0,1,1,1,contract_1y,Jahresvertrag 1J (-10%),0.34699076414108276,0.32810527086257935,167.16000000000003,548.4607707738877,2.2810527086257935
1358,Low Risk,0,0.018249355256557465,19.8,70.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.018249355256557465,0.0,0.0,0.0,0.0
1359,Low Risk,0,0.17106059193611145,67.45,37.0,0,1,0,0,1,none,Kein pos. ROI verfuegbar,0.17106059193611145,0.0,0.0,0.0,0.0
1360,Low Risk,1,0.3316802978515625,106.55,54.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.3316802978515625,0.0,0.0,0.0,0.0
1361,Medium Risk,0,0.42420804500579834,51.1,40.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.10180202126502991,0.32240602374076843,183.96,395.39874751567845,1.149373491605123
1362,Low Risk,0,0.035807568579912186,76.8,72.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.035807568579912186,0.0,0.0,0.0,0.0
1363,High Risk,0,0.7112881541252136,78.8,26.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.22412250936031342,0.4871656447649002,283.67999999999995,921.3276673793794,2.2477709650993356
1364,Low Risk,0,0.05803169682621956,24.5,58.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.05803169682621956,0.0,0.0,0.0,0.0
1365,Low Risk,1,0.3941618800163269,98.6,17.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.3941618800163269,0.0,0.0,0.0,0.0
1366,Low Risk,0,0.35885855555534363,60.6,19.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.06858924776315689,0.29026930779218674,218.16,422.1676812529564,0.9351287186145784
1367,Medium Risk,0,0.5120038986206055,58.35,12.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1032976433634758,0.40870625525712967,210.06,572.3522398620844,1.7247083683808644
1368,Medium Risk,0,0.6573774218559265,48.2,7.0,1,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.20924748480319977,0.44812993705272675,173.52,518.3967111825943,1.9875329136848452
1369,Low Risk,0,0.06576886028051376,24.9,50.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.06576886028051376,0.0,0.0,0.0,0.0
1370,Low Risk,0,0.22878745198249817,70.35,50.0,1,1,0,1,0,contract_1y,Jahresvertrag 1J (-10%),0.1076318547129631,0.12115559726953506,168.84,204.559110429883,0.21155597269535056
1371,Low Risk,0,0.21250544488430023,113.75,59.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.21250544488430023,0.0,0.0,0.0,0.0
1372,Low Risk,0,0.006838412489742041,19.95,72.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.006838412489742041,0.0,0.0,0.0,0.0
1373,Low Risk,0,0.300749808549881,69.5,25.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.05384092405438423,0.24690888449549675,250.2,411.8440193384886,0.6460592299699784
1374,Low Risk,1,0.3697097599506378,108.75,67.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.3697097599506378,0.0,0.0,0.0,0.0
1375,Low Risk,0,0.05628953129053116,70.9,67.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.05628953129053116,0.0,0.0,0.0,0.0
1376,Medium Risk,0,0.43114739656448364,94.15,46.0,0,0,1,0,1,payment_switch,Kreditkarten-Umstieg,0.3396461009979248,0.09150129556655884,120.0,206.75632746219637,0.7229693955183031
1377,High Risk,1,0.9514217972755432,96.6,3.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.6018537878990173,0.3495680093765259,347.76,810.4384729385375,1.3304533958435056
1378,Low Risk,0,0.13076479732990265,29.8,69.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.13076479732990265,0.0,0.0,0.0,0.0
1379,Medium Risk,1,0.6875874400138855,95.9,19.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1716487854719162,0.5159386545419693,345.24,1187.4844072937967,2.4395910302797956
1380,Medium Risk,1,0.49122440814971924,56.7,2.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.08798068016767502,0.4032437279820442,204.12,548.7340650379658,1.688291519880295
1381,Medium Risk,1,0.4973125159740448,49.35,4.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.11737383157014847,0.37993868440389633,177.66,449.99937780797484,1.5329245626926427
1382,High Risk,1,0.9433653950691223,79.5,1.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5078542828559875,0.43551111221313477,286.2,830.9552021026611,1.9034074147542317
1383,High Risk,1,0.7762923836708069,40.15,3.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.24581563472747803,0.5304767489433289,144.54,511.16739528179164,2.5365116596221924
1384,High Risk,1,0.9448389410972595,69.6,1.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5537662506103516,0.39107269048690796,250.56,653.247822189331,1.6071512699127195
1385,Low Risk,0,0.025015762075781822,19.55,42.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.025015762075781822,0.0,0.0,0.0,0.0
1386,Low Risk,0,0.1663244217634201,55.8,36.0,0,0,0,0,1,none,Kein pos. ROI verfuegbar,0.1663244217634201,0.0,0.0,0.0,0.0
1387,Low Risk,0,0.13232296705245972,64.65,37.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.13232296705245972,0.0,0.0,0.0,0.0
1388,High Risk,1,0.9308640360832214,79.35,1.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.4136832356452942,0.5171808004379272,285.65999999999997,984.9191163539886,2.447872002919515
1389,Medium Risk,0,0.4944191575050354,20.45,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09407413005828857,0.4003450274467468,73.62,196.48933947086334,1.6689668496449788
1390,Low Risk,0,0.004942602943629026,20.1,72.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.004942602943629026,0.0,0.0,0.0,0.0
1391,Medium Risk,1,0.5627050995826721,75.4,24.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09643092006444931,0.4662741795182228,271.44,843.769755256176,2.1084945301214852
1392,High Risk,1,0.7332794666290283,43.3,3.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.23387891054153442,0.4994005560874939,155.88,518.9770578861236,2.3293370405832925
1393,Low Risk,0,0.027362234890460968,89.4,63.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.027362234890460968,0.0,0.0,0.0,0.0
1394,Low Risk,0,0.24571004509925842,80.2,52.0,0,0,1,0,0,support_bundle,Support-Paket (-8%),0.145254448056221,0.10045559704303741,153.984,193.35693318843843,0.25569496303796774
1395,Medium Risk,1,0.5798797607421875,93.8,31.0,0,0,1,1,1,payment_switch,Kreditkarten-Umstieg,0.43871957063674927,0.14116019010543823,120.0,317.77981996536255,1.6481651663780212
1396,Low Risk,0,0.15707702934741974,20.4,9.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.15707702934741974,0.0,0.0,0.0,0.0
1397,Medium Risk,0,0.5567876696586609,99.5,59.0,1,0,1,0,1,support_bundle,Support-Paket (-8%),0.4225139021873474,0.13427376747131348,191.04,320.6457567214966,0.6784220933914186
1398,Medium Risk,0,0.4063277244567871,104.7,60.0,0,0,1,0,1,support_bundle,Support-Paket (-8%),0.21579305827617645,0.19053466618061066,201.02400000000003,478.77550917863846,1.381683327257633
1399,Medium Risk,0,0.41728338599205017,89.95,19.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.06484179198741913,0.35244159400463104,323.82,760.8509131371975,1.3496106266975403
1400,Low Risk,0,0.1666596680879593,67.45,66.0,0,1,0,1,0,none,Kein pos. ROI verfuegbar,0.1666596680879593,0.0,0.0,0.0,0.0
1401,Low Risk,0,0.009100220166146755,20.3,62.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.009100220166146755,0.0,0.0,0.0,0.0
1402,High Risk,1,0.7795253396034241,84.3,15.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.24418777227401733,0.5353375673294067,303.48,1083.0949662208557,2.568917115529378
1403,Low Risk,0,0.3998252749443054,97.1,42.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.3463524580001831,0.053472816944122314,120.0,124.61305260658264,0.03844210505485535
1404,High Risk,0,0.7706071138381958,90.4,3.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2117270529270172,0.5588800609111786,325.44,1212.5461801528932,2.725867072741191
1405,Low Risk,0,0.08221327513456345,19.55,6.0,0,0,0,1,0,none,Kein pos. ROI verfuegbar,0.08221327513456345,0.0,0.0,0.0,0.0
1406,High Risk,1,0.9200754165649414,70.25,1.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.41628512740135193,0.5037902891635895,252.89999999999998,849.3904275298119,2.3586019277572636
1407,Low Risk,1,0.041181862354278564,19.25,7.0,0,0,0,1,1,none,Kein pos. ROI verfuegbar,0.041181862354278564,0.0,0.0,0.0,0.0
1408,High Risk,0,0.8106657862663269,78.1,14.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2734399437904358,0.5372258424758911,281.15999999999997,1006.9761191368102,2.581505616505941
1409,High Risk,0,0.7457741498947144,75.05,3.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1985064595937729,0.5472676903009415,270.17999999999995,985.7385637700559,2.648451268672944
1410,High Risk,0,0.8943290710449219,90.75,6.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.37209492921829224,0.5222341418266296,326.7,1137.4259608983994,2.4815609455108643
1411,Medium Risk,0,0.5304301977157593,97.95,49.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.4613901376724243,0.06904006004333496,120.0,162.29937314987183,0.3524947762489319
1412,Low Risk,0,0.1567111611366272,70.15,64.0,0,1,0,0,0,none,Kein pos. ROI verfuegbar,0.1567111611366272,0.0,0.0,0.0,0.0
1413,Low Risk,0,0.19769182801246643,111.15,41.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.19769182801246643,0.0,0.0,0.0,0.0
1414,Low Risk,0,0.05518462508916855,19.95,4.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.05518462508916855,0.0,0.0,0.0,0.0
1415,High Risk,0,0.7791192531585693,90.65,4.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2226414680480957,0.5564777851104736,326.34000000000003,1210.6730692863466,2.709851900736491
1416,Medium Risk,1,0.6217210292816162,106.25,65.0,0,0,1,0,1,support_bundle,Support-Paket (-8%),0.3698907792568207,0.25183025002479553,204.0,642.1671375632286,2.147878125309944
1417,Low Risk,0,0.03631870076060295,61.4,60.0,0,1,0,0,1,none,Kein pos. ROI verfuegbar,0.03631870076060295,0.0,0.0,0.0,0.0
1418,Low Risk,0,0.02326522208750248,107.7,72.0,0,1,1,0,0,none,Kein pos. ROI verfuegbar,0.02326522208750248,0.0,0.0,0.0,0.0
1419,Low Risk,0,0.0668935626745224,20.6,11.0,0,0,0,0,0,none,Kein pos. ROI verfuegbar,0.0668935626745224,0.0,0.0,0.0,0.0
1420,High Risk,1,0.7280373573303223,50.8,1.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.19566230475902557,0.5323750525712967,182.88,649.0716640949249,2.5491670171419782
1421,Medium Risk,0,0.4099104702472687,104.0,61.0,0,1,1,0,1,none,Kein pos. ROI verfuegbar,0.4099104702472687,0.0,0.0,0.0,0.0
