customer_idx,risk_segment,y_true,p_churn_original,monthly_charges,tenure,is_senior_alone,has_support,internet_fiber,contract_m2m,payment_echeck,discount_id,discount_label,p_churn_after,retention_lift,cost_annual,expected_cost,revenue_saved,roi
1098,Low Risk,0,0.023463241755962372,91.3,54.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.023463241755962372,0.0,0.0,0.0,0.0,0.0
1099,Low Risk,0,0.02326395735144615,20.35,9.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.02326395735144615,0.0,0.0,0.0,0.0,0.0
1100,Low Risk,0,0.061834391206502914,104.9,72.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.061834391206502914,0.0,0.0,0.0,0.0,0.0
1101,High Risk,1,0.8041876554489136,96.65,13.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.29046469926834106,0.5137229561805725,347.94,154.382,357.4895307469368,1.3156166570386236
1102,High Risk,1,0.7137060165405273,75.0,3.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.15252156555652618,0.5611844509840012,270.0,131.0,303.03960353136057,1.313279416269928
1103,Medium Risk,0,0.5826171636581421,80.55,18.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.10242811590433121,0.4801890477538109,289.98,86.994,278.49044013530016,2.2012603183587394
1104,Low Risk,0,0.374106764793396,19.95,3.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.374106764793396,0.0,0.0,0.0,0.0,0.0
1105,Low Risk,0,0.06819090992212296,63.3,66.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.06819090992212296,0.0,0.0,0.0,0.0,0.0
1106,Low Risk,0,0.030054975301027298,36.15,67.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.030054975301027298,0.0,0.0,0.0,0.0,0.0
1107,Low Risk,0,0.024542788043618202,53.95,71.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.024542788043618202,0.0,0.0,0.0,0.0,0.0
1108,Low Risk,0,0.07572070509195328,64.3,52.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.07572070509195328,0.0,0.0,0.0,0.0,0.0
1109,High Risk,1,0.8365992903709412,74.1,3.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.24048535525798798,0.5961139351129532,266.76,130.028,318.0387066614627,1.4459247751366069
1110,High Risk,0,0.71285080909729,78.15,10.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.14427277445793152,0.5685780346393585,281.34000000000003,134.402,319.92748853087426,1.380377438809499
1111,Medium Risk,1,0.6660659909248352,90.45,14.0,1,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.17461228370666504,0.49145370721817017,325.62,97.68599999999999,320.05431228876114,2.2763580481211347
1112,Low Risk,0,0.286751925945282,19.95,4.0,0,0,0,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.286751925945282,0.0,0.0,0.0,0.0,0.0
1113,Low Risk,0,0.17899353802204132,84.25,43.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.17899353802204132,0.0,0.0,0.0,0.0,0.0
1114,Medium Risk,1,0.670790433883667,54.45,53.0,1,0,0,1,1,support_bundle,Support-Paket (-8%),0.3801657557487488,0.2906246781349182,104.54400000000001,31.363200000000003,113.93649881601334,2.632808476686477
1115,Low Risk,0,0.034035541117191315,115.15,70.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.034035541117191315,0.0,0.0,0.0,0.0,0.0
1116,Medium Risk,0,0.6338045001029968,50.25,3.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1398337334394455,0.49397076666355133,180.89999999999998,54.26999999999999,178.71862337887285,2.293138444423676
1117,Low Risk,0,0.04701114445924759,20.55,27.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.04701114445924759,0.0,0.0,0.0,0.0,0.0
1118,Low Risk,0,0.0483485646545887,109.75,72.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.0483485646545887,0.0,0.0,0.0,0.0,0.0
1119,Low Risk,0,0.16030430793762207,85.55,61.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.16030430793762207,0.0,0.0,0.0,0.0,0.0
1120,Low Risk,0,0.05238247662782669,20.3,22.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.05238247662782669,0.0,0.0,0.0,0.0,0.0
1121,Low Risk,0,0.05708782374858856,74.0,67.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.05708782374858856,0.0,0.0,0.0,0.0,0.0
1122,Low Risk,0,0.023426515981554985,19.45,61.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.023426515981554985,0.0,0.0,0.0,0.0,0.0
1123,Medium Risk,0,0.5970229506492615,86.1,45.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.18900927901268005,0.4080136716365814,309.96,92.98799999999999,252.93583532094954,1.7200911442438762
1124,High Risk,1,0.9194400906562805,105.3,6.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5344102382659912,0.3850298523902893,379.0799999999999,163.724,291.9142328882217,0.7829654350505835
1125,High Risk,1,0.800644040107727,96.8,55.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.41839662194252014,0.3822474181652069,348.48,154.54399999999998,266.41116056442263,0.7238531457994012
1126,Low Risk,0,0.20140309631824493,94.7,57.0,0,1,1,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.20140309631824493,0.0,0.0,0.0,0.0,0.0
1127,Low Risk,1,0.02566123940050602,65.3,70.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.02566123940050602,0.0,0.0,0.0,0.0,0.0
1128,Medium Risk,0,0.5462394952774048,35.1,3.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.11376088857650757,0.4324786067008972,126.35999999999999,37.907999999999994,109.29599348545074,1.8831907113393151
1129,Low Risk,0,0.19707834720611572,91.3,46.0,1,0,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.19707834720611572,0.0,0.0,0.0,0.0,0.0
1130,Low Risk,0,0.021537790074944496,20.55,50.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.021537790074944496,0.0,0.0,0.0,0.0,0.0
1131,Low Risk,0,0.11517021805047989,69.35,67.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.11517021805047989,0.0,0.0,0.0,0.0,0.0
1132,Low Risk,0,0.040914446115493774,60.05,69.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.040914446115493774,0.0,0.0,0.0,0.0,0.0
1133,High Risk,1,0.7160316109657288,70.1,8.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1412249654531479,0.5748066455125809,252.35999999999996,125.70799999999998,290.11641012310974,1.3078595644120485
1134,High Risk,1,0.8772284984588623,30.4,2.0,1,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4726070463657379,0.4046214520931244,109.44,82.832,88.56354343414307,0.06919479710912543
1135,Medium Risk,1,0.6779099106788635,21.0,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.18236283957958221,0.4955470710992813,75.6,22.679999999999996,74.92671715021133,2.303647140661876
1136,Medium Risk,0,0.6560705304145813,19.45,1.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.19095535576343536,0.46511517465114594,70.02,21.005999999999997,65.13472905814646,2.100767831007639
1137,High Risk,0,0.8845378756523132,103.45,15.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5050204396247864,0.37951743602752686,372.42,161.726,282.67976705074307,0.7478931467466151
1138,High Risk,0,0.804011881351471,87.95,6.0,0,1,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.19187721610069275,0.6121346652507782,316.62,144.986,387.62815542340275,1.6735557600278839
1139,Medium Risk,0,0.5646222233772278,25.85,1.0,0,0,0,0,0,support_bundle,Support-Paket (-8%),0.34764280915260315,0.21697941422462463,49.632000000000005,14.889600000000002,40.384208575487136,1.7122426778078077
1140,High Risk,1,0.9186056852340698,85.3,3.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.43598148226737976,0.48262420296669006,307.08,142.124,296.40848049402234,1.085562470054476
1141,Low Risk,0,0.032446470111608505,24.35,58.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.032446470111608505,0.0,0.0,0.0,0.0,0.0
1142,Low Risk,0,0.05541114881634712,66.1,66.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.05541114881634712,0.0,0.0,0.0,0.0,0.0
1143,Low Risk,0,0.05108991265296936,79.2,52.0,0,1,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.05108991265296936,0.0,0.0,0.0,0.0,0.0
1144,Low Risk,0,0.10338859260082245,100.55,39.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.10338859260082245,0.0,0.0,0.0,0.0,0.0
1145,Low Risk,0,0.07450183480978012,20.35,50.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.07450183480978012,0.0,0.0,0.0,0.0,0.0
1146,Low Risk,0,0.16660238802433014,70.9,29.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.16660238802433014,0.0,0.0,0.0,0.0,0.0
1147,Low Risk,0,0.24912503361701965,100.9,55.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.24912503361701965,0.0,0.0,0.0,0.0,0.0
1148,Medium Risk,0,0.4047483205795288,105.7,67.0,0,0,1,0,0,support_bundle,Support-Paket (-8%),0.23947374522686005,0.16527457535266876,202.944,60.883199999999995,125.78056282639503,1.0659321919083597
1149,Low Risk,0,0.0756368637084961,104.65,71.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.0756368637084961,0.0,0.0,0.0,0.0,0.0
1150,High Risk,0,0.7492384910583496,107.75,45.0,0,0,1,1,0,support_bundle,Support-Paket (-8%),0.5996130108833313,0.1496254801750183,206.88000000000002,112.06400000000001,116.0794475197792,0.035831734721045
1151,Medium Risk,1,0.6238056421279907,19.9,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.14971767365932465,0.4740879684686661,71.64,21.492,67.92732412219047,2.1605864564577733
1152,High Risk,1,0.854862630367279,50.55,1.0,1,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.3787228465080261,0.47613978385925293,181.98,104.594,173.2958357334137,0.6568429903571305
1153,High Risk,1,0.8862426280975342,80.95,2.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3479379117488861,0.5383047163486481,291.42,137.426,313.7455208766461,1.2830142831534506
1154,Low Risk,0,0.26143544912338257,53.4,67.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.26143544912338257,0.0,0.0,0.0,0.0,0.0
1155,Low Risk,0,0.39580270648002625,61.4,7.0,0,1,0,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.39580270648002625,0.0,0.0,0.0,0.0,0.0
1156,Low Risk,0,0.008855282329022884,64.05,71.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.008855282329022884,0.0,0.0,0.0,0.0,0.0
1157,Medium Risk,1,0.6802478432655334,78.55,18.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.20410583913326263,0.4761420041322708,282.78,84.83399999999999,269.28687185704706,2.174280027548472
1158,Low Risk,0,0.010989487171173096,23.55,72.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.010989487171173096,0.0,0.0,0.0,0.0,0.0
1159,Low Risk,0,0.08759714663028717,26.9,47.0,0,0,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.08759714663028717,0.0,0.0,0.0,0.0,0.0
1160,Low Risk,0,0.36962270736694336,90.8,32.0,0,1,1,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.36962270736694336,0.0,0.0,0.0,0.0,0.0
1161,Medium Risk,1,0.43908917903900146,39.1,24.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.09428415447473526,0.3448050245642662,140.76,42.227999999999994,97.06951051533224,1.2987001637617754
1162,High Risk,1,0.9102318286895752,85.7,2.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.4098537564277649,0.5003780722618103,308.52,142.55599999999998,308.75328570842737,1.1658385877018673
1163,High Risk,0,0.771914005279541,73.85,6.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.17625127732753754,0.5956627279520035,265.85999999999996,129.75799999999998,316.7257857066393,1.4408960195644147
1164,Low Risk,0,0.19545507431030273,50.6,24.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.19545507431030273,0.0,0.0,0.0,0.0,0.0
1165,High Risk,1,0.8380941152572632,70.65,2.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3068036437034607,0.5312904715538025,254.34,126.30199999999999,270.2568370699883,1.1397668846889861
1166,Low Risk,0,0.38091111183166504,63.55,22.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.38091111183166504,0.0,0.0,0.0,0.0,0.0
1167,Low Risk,0,0.02897229976952076,77.35,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.02897229976952076,0.0,0.0,0.0,0.0,0.0
1168,Low Risk,0,0.06550222635269165,72.95,70.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.06550222635269165,0.0,0.0,0.0,0.0,0.0
1169,High Risk,1,0.8644224405288696,75.5,3.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.31793901324272156,0.5464834272861481,271.79999999999995,131.53999999999996,297.06839107275005,1.2583882550764036
1170,Medium Risk,1,0.6082257032394409,45.05,17.0,1,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.1858167201280594,0.42240898311138153,162.17999999999998,48.65399999999999,137.0125777620077,1.8160598874092106
1171,Low Risk,0,0.005651614163070917,24.75,72.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.005651614163070917,0.0,0.0,0.0,0.0,0.0
1172,Medium Risk,0,0.47320109605789185,54.95,10.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.08780428767204285,0.385396808385849,197.82,59.346,152.4783932697773,1.5693120559056604
1173,High Risk,1,0.7857716083526611,89.35,5.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.2043442577123642,0.5814273506402969,321.65999999999997,146.498,374.0438432139158,1.553235151428114
1174,Low Risk,0,0.33645039796829224,109.7,67.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.33645039796829224,0.0,0.0,0.0,0.0,0.0
1175,High Risk,0,0.710268497467041,29.9,3.0,0,1,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.21396750211715698,0.49630099534988403,107.63999999999999,82.292,106.84367827892302,0.29834829970012905
1176,Low Risk,0,0.3288624584674835,99.1,39.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.3288624584674835,0.0,0.0,0.0,0.0,0.0
1177,Medium Risk,0,0.4156774878501892,92.55,53.0,0,1,1,1,1,contract_1y,Jahresvertrag 1J (-10%),0.19572167098522186,0.21995581686496735,222.12,66.636,146.56975812613962,1.1995581686496732
1178,High Risk,1,0.8755377531051636,73.5,1.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.297956258058548,0.5775814950466156,264.6,129.38,305.65612717866895,1.362468134013518
1179,Low Risk,0,0.004757276736199856,18.7,25.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.004757276736199856,0.0,0.0,0.0,0.0,0.0
1180,Medium Risk,0,0.5587649941444397,108.65,46.0,0,1,1,0,1,payment_switch,Kreditkarten-Umstieg,0.4992541968822479,0.05951079726219177,120.0,36.0,46.55410648226738,0.2931696245074272
1181,Low Risk,0,0.2999483048915863,107.0,59.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.2999483048915863,0.0,0.0,0.0,0.0,0.0
1182,Low Risk,0,0.20877990126609802,110.8,60.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.20877990126609802,0.0,0.0,0.0,0.0,0.0
1183,Low Risk,0,0.031897999346256256,24.6,40.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.031897999346256256,0.0,0.0,0.0,0.0,0.0
1184,Medium Risk,0,0.6303055286407471,51.2,1.0,0,1,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.1278856098651886,0.5024199187755585,184.32,55.296,185.2120788574219,2.34946612517039
1185,Low Risk,0,0.0048087346367537975,19.4,72.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.0048087346367537975,0.0,0.0,0.0,0.0,0.0
1186,Low Risk,0,0.3659525215625763,44.8,48.0,0,1,0,1,1,below_threshold,Kein Angebot (Niedrigrisiko),0.3659525215625763,0.0,0.0,0.0,0.0,0.0
1187,Low Risk,0,0.008265310898423195,109.5,72.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.008265310898423195,0.0,0.0,0.0,0.0,0.0
1188,Low Risk,1,0.22555601596832275,105.2,46.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.22555601596832275,0.0,0.0,0.0,0.0,0.0
1189,Low Risk,0,0.29148009419441223,94.3,20.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.29148009419441223,0.0,0.0,0.0,0.0,0.0
1190,Low Risk,1,0.28991463780403137,19.6,3.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.28991463780403137,0.0,0.0,0.0,0.0,0.0
1191,Medium Risk,0,0.6325507164001465,86.1,32.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.14895065128803253,0.48360006511211395,309.96,92.98799999999999,299.7933523643016,2.224000434080759
1192,Low Risk,0,0.15950670838356018,54.9,50.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.15950670838356018,0.0,0.0,0.0,0.0,0.0
1193,Medium Risk,1,0.41965383291244507,111.1,54.0,0,1,1,1,1,contract_1y,Jahresvertrag 1J (-10%),0.28873541951179504,0.13091841340065002,266.64,79.99199999999999,104.72425724744795,0.3091841340065002
1194,High Risk,1,0.7495890855789185,69.95,5.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.19901099801063538,0.5505780875682831,251.82,125.54599999999999,277.29314802289014,1.2086975930964758
1195,Low Risk,0,0.19192667305469513,19.8,15.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.19192667305469513,0.0,0.0,0.0,0.0,0.0
1196,Medium Risk,0,0.46931928396224976,89.4,54.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.13249869644641876,0.336820587515831,321.84000000000003,96.552,216.80467577219008,1.245470583438873
1197,Medium Risk,1,0.6164781451225281,35.0,18.0,0,0,0,1,1,contract_2y,Jahresvertrag 2J (-15%),0.16203688085079193,0.45444126427173615,126.0,37.8,114.51919859647751,2.0296084284782414
1198,High Risk,0,0.7648628354072571,46.6,2.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.2278422862291336,0.5370205491781235,167.76,100.328,180.18113466024397,0.7959207266191289
1199,Low Risk,0,0.005096838343888521,19.35,18.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.005096838343888521,0.0,0.0,0.0,0.0,0.0
1200,Low Risk,0,0.11314702033996582,70.2,41.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.11314702033996582,0.0,0.0,0.0,0.0,0.0
1201,Low Risk,0,0.006519119720906019,19.1,29.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.006519119720906019,0.0,0.0,0.0,0.0,0.0
1202,Medium Risk,0,0.538500189781189,108.25,53.0,0,1,1,1,0,contract_1y,Jahresvertrag 1J (-10%),0.40160661935806274,0.13689357042312622,259.8,77.94,106.69484878778457,0.3689357042312621
1203,Medium Risk,1,0.58132404088974,100.0,55.0,1,0,1,0,1,support_bundle,Support-Paket (-8%),0.4471021890640259,0.1342218518257141,192.0,57.599999999999994,96.63973331451416,0.6777731478214265
1204,Low Risk,0,0.06758802384138107,86.9,69.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.06758802384138107,0.0,0.0,0.0,0.0,0.0
1205,High Risk,1,0.7228561043739319,95.9,25.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.22162705659866333,0.5012290477752686,345.24,153.572,346.08863290786746,1.2535920148716397
1206,Low Risk,0,0.0585578978061676,79.6,50.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.0585578978061676,0.0,0.0,0.0,0.0,0.0
1207,High Risk,1,0.841589093208313,74.95,14.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.35674574971199036,0.48484334349632263,269.82,130.946,261.6408618843555,0.9980821245731485
1208,Low Risk,0,0.03986458480358124,20.85,8.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.03986458480358124,0.0,0.0,0.0,0.0,0.0
1209,Low Risk,0,0.11685743182897568,74.85,30.0,0,0,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.11685743182897568,0.0,0.0,0.0,0.0,0.0
1210,Low Risk,0,0.026939991861581802,25.1,65.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.026939991861581802,0.0,0.0,0.0,0.0,0.0
1211,High Risk,0,0.7567493319511414,94.65,67.0,0,0,1,1,0,contract_2y,Jahresvertrag 2J (-15%),0.3696320354938507,0.38711729645729065,340.74,152.22199999999998,263.8126951897144,0.7330786298282407
1212,High Risk,1,0.7951202988624573,100.2,30.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.3036680221557617,0.49145227670669556,360.71999999999997,158.216,354.5533305072785,1.2409448507564245
1213,Low Risk,0,0.057225797325372696,20.4,54.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.057225797325372696,0.0,0.0,0.0,0.0,0.0
1214,High Risk,1,0.8802574872970581,86.0,2.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.34607985615730286,0.5341776311397552,309.6,142.88,330.76278920173644,1.314969129351459
1215,High Risk,0,0.7359523773193359,96.55,20.0,0,1,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.222047820687294,0.5139045566320419,347.5799999999999,154.27399999999997,357.2458915883302,1.3156584491769856
1216,Medium Risk,0,0.6725205183029175,83.15,35.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.20194131135940552,0.47057920694351196,299.34000000000003,89.802,281.72635961294174,2.137194712956746
1217,Low Risk,0,0.17597058415412903,104.9,72.0,0,1,1,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.17597058415412903,0.0,0.0,0.0,0.0,0.0
1218,Low Risk,0,0.011869837529957294,82.3,72.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.011869837529957294,0.0,0.0,0.0,0.0,0.0
1219,Low Risk,0,0.09186048805713654,55.0,34.0,0,1,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.09186048805713654,0.0,0.0,0.0,0.0,0.0
1220,Low Risk,0,0.22064772248268127,50.2,34.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.22064772248268127,0.0,0.0,0.0,0.0,0.0
1221,High Risk,0,0.755121111869812,45.3,1.0,0,0,0,1,0,contract_2y,Jahresvertrag 2J (-15%),0.22318802773952484,0.5319330841302872,163.07999999999998,98.92399999999999,173.49529471993444,0.7538240944556877
1222,Low Risk,0,0.011881504207849503,18.8,19.0,0,0,0,0,0,below_threshold,Kein Angebot (Niedrigrisiko),0.011881504207849503,0.0,0.0,0.0,0.0,0.0
1223,Low Risk,0,0.39075663685798645,49.45,16.0,0,1,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.39075663685798645,0.0,0.0,0.0,0.0,0.0
1224,High Risk,1,0.9448389410972595,69.85,1.0,1,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.5537662506103516,0.39107269048690796,251.45999999999998,125.43799999999999,196.6782774996757,0.5679321856189967
1225,Low Risk,0,0.24487178027629852,73.55,64.0,0,1,1,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.24487178027629852,0.0,0.0,0.0,0.0,0.0
1226,Low Risk,1,0.17022109031677246,59.3,51.0,0,1,0,0,1,below_threshold,Kein Angebot (Niedrigrisiko),0.17022109031677246,0.0,0.0,0.0,0.0,0.0
1227,Low Risk,0,0.3551565408706665,20.55,10.0,0,0,0,1,0,below_threshold,Kein Angebot (Niedrigrisiko),0.3551565408706665,0.0,0.0,0.0,0.0,0.0
1228,High Risk,0,0.8543084263801575,75.4,7.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.32174161076545715,0.5325668156147003,271.44,131.43200000000002,289.1198728609085,1.199767734348625
1229,High Risk,1,0.7314344644546509,90.2,20.0,0,0,1,1,1,contract_2y,Jahresvertrag 2J (-15%),0.20083442330360413,0.5306000411510468,324.71999999999997,147.416,344.59289072513576,1.337554205277146
